Topic,Label,Word,Weight
40,40_شرك_موقع_حسك_وسيط,وسيط,0.032049257223669254
40,40_شرك_موقع_حسك_وسيط,إلكتروني,0.029646923610032953
40,40_شرك_موقع_حسك_وسيط,رسال,0.028823633441896555
40,40_شرك_موقع_حسك_وسيط,أسايش,0.02857897500912669
40,40_شرك_موقع_حسك_وسيط,فريق,0.02580690236105041
40,40_شرك_موقع_حسك_وسيط,ثلاثاء,0.02341619770461012
40,40_شرك_موقع_حسك_وسيط,رووداو,0.022412683655562666
41,41_قو_خطيب_دفع_مستوطن,قو,0.03278776508945087
41,41_قو_خطيب_دفع_مستوطن,خطيب,0.03217777792393469
41,41_قو_خطيب_دفع_مستوطن,دفع,0.030729917589928938
41,41_قو_خطيب_دفع_مستوطن,مستوطن,0.029662943934867503
41,41_قو_خطيب_دفع_مستوطن,مصور,0.02713604051586689
41,41_قو_خطيب_دفع_مستوطن,غطى,0.02562754341577091
41,41_قو_خطيب_دفع_مستوطن,منع,0.024095563080528716
41,41_قو_خطيب_دفع_مستوطن,شرط,0.023800306260052456
41,41_قو_خطيب_دفع_مستوطن,تصوير,0.02350937219936659
41,41_قو_خطيب_دفع_مستوطن,زميل,0.02281492948545816
42,42_ناشط_زين_إعلامي_نزار,ناشط,0.05749833262544728
42,42_ناشط_زين_إعلامي_نزار,زين,0.036448328689792205
42,42_ناشط_زين_إعلامي_نزار,إعلامي,0.0347824641035615
42,42_ناشط_زين_إعلامي_نزار,نزار,0.034743466835526815
42,42_ناشط_زين_إعلامي_نزار,مالك,0.033058832389292046
42,42_ناشط_زين_إعلامي_نزار,ريف,0.03011801387347853
42,42_ناشط_زين_إعلامي_نزار,همام,0.03007988478032227
42,42_ناشط_زين_إعلامي_نزار,هم,0.028936442905559905
42,42_ناشط_زين_إعلامي_نزار,عنصر,0.028187621112189545
42,42_ناشط_زين_إعلامي_نزار,عبيد,0.0272432806017953
43,43_لطيف_حر_صحافي_دان,لطيف,0.06408873684510961
43,43_لطيف_حر_صحافي_دان,حر,0.0394792092943808
43,43_لطيف_حر_صحافي_دان,صحافي,0.03838581560991339
43,43_لطيف_حر_صحافي_دان,دان,0.03795667028943169
43,43_لطيف_حر_صحافي_دان,شمسي,0.037674927847809625
43,43_لطيف_حر_صحافي_دان,جمجوم,0.03740520937055343
43,43_لطيف_حر_صحافي_دان,بيبرس,0.036898031971717336
43,43_لطيف_حر_صحافي_دان,عزت,0.036898031971717336
43,43_لطيف_حر_صحافي_دان,جويحان,0.035601856013392885
43,43_لطيف_حر_صحافي_دان,عليان,0.03558295431460118
44,44_إذاع_يغمور_خلاف_مالك,إذاع,0.10887927378607155
44,44_إذاع_يغمور_خلاف_مالك,يغمور,0.07265685353556701
44,44_إذاع_يغمور_خلاف_مالك,خلاف,0.06664100401713174
44,44_إذاع_يغمور_خلاف_مالك,مالك,0.05842928999070522
44,44_إذاع_يغمور_خلاف_مالك,تصفي,0.05588861307383584
44,44_إذاع_يغمور_خلاف_مالك,شريك,0.05355031677790214
44,44_إذاع_يغمور_خلاف_مالك,عيد,0.04746300138801219
44,44_إذاع_يغمور_خلاف_مالك,فرح,0.038182263342490384
44,44_إذاع_يغمور_خلاف_مالك,ها,0.03817647400568237
44,44_إذاع_يغمور_خلاف_مالك,قرار,0.037198411892159805
45,45_عنصر_إعلامي_إدلب_شام,عنصر,0.03896471869094561
45,45_عنصر_إعلامي_إدلب_شام,إعلامي,0.03518121739600936
45,45_عنصر_إعلامي_إدلب_شام,إدلب,0.028510040086850614
45,45_عنصر_إعلامي_إدلب_شام,شام,0.02835706708015326
45,45_عنصر_إعلامي_إدلب_شام,ياسودا,0.02428099797960626
45,45_عنصر_إعلامي_إدلب_شام,فيلق,0.02418871352996991
45,45_عنصر_إعلامي_إدلب_شام,ياباني,0.021310941423499916
45,45_عنصر_إعلامي_إدلب_شام,عنببلدي,0.019659000990473956
45,45_عنصر_إعلامي_إدلب_شام,ريف,0.019185791260810207
45,45_عنصر_إعلامي_إدلب_شام,حلب,0.018824129951729367
46,46_مزرع_أرض_محمد_نا,مزرع,0.03961146239296958
46,46_مزرع_أرض_محمد_نا,أرض,0.033603456331920176
46,46_مزرع_أرض_محمد_نا,محمد,0.029688198933220902
46,46_مزرع_أرض_محمد_نا,نا,0.029324489283665912
46,46_مزرع_أرض_محمد_نا,غربي,0.0290499464013594
46,46_مزرع_أرض_محمد_نا,بركات,0.02839739362798031
46,46_مزرع_أرض_محمد_نا,رام,0.02719572281030338
46,46_مزرع_أرض_محمد_نا,مغلق,0.026404122801073727
46,46_مزرع_أرض_محمد_نا,مصور,0.026374492860721046
46,46_مزرع_أرض_محمد_نا,قري,0.026330635625142717
47,47_ين_يوم_ال_درزي,ين,0.016381261572564323
47,47_ين_يوم_ال_درزي,يوم,0.015747073730802478
47,47_ين_يوم_ال_درزي,ال,0.015118336033666059
47,47_ين_يوم_ال_درزي,درزي,0.013620014115680052
47,47_ين_يوم_ال_درزي,تصوير,0.013526109434879531
47,47_ين_يوم_ال_درزي,منع,0.013285733572272718
47,47_ين_يوم_ال_درزي,ضرب,0.013193612962126249
47,47_ين_يوم_ال_درزي,شاب,0.013058512720892384
47,47_ين_يوم_ال_درزي,مسن,0.012552551709991686
47,47_ين_يوم_ال_درزي,سونيل,0.012505894247091516
48,48_قواسمي_هشلمون_وزوز_ركل,قواسمي,0.04422410918614142
48,48_قواسمي_هشلمون_وزوز_ركل,هشلمون,0.042735863962456024
48,48_قواسمي_هشلمون_وزوز_ركل,وزوز,0.04254439044442661
48,48_قواسمي_هشلمون_وزوز_ركل,ركل,0.036995068347833865
48,48_قواسمي_هشلمون_وزوز_ركل,جراد,0.03543828765407896
48,48_قواسمي_هشلمون_وزوز_ركل,دفع,0.033571872709689504
48,48_قواسمي_هشلمون_وزوز_ركل,مأمون,0.03262452610697991
48,48_قواسمي_هشلمون_وزوز_ركل,مصور,0.03149847949766752
48,48_قواسمي_هشلمون_وزوز_ركل,ترقوميا,0.02959831612831026
48,48_قواسمي_هشلمون_وزوز_ركل,مواجه,0.029118199406364235
49,49_حوارة_شادي_شمس_نا,حوارة,0.04489415466786081
49,49_حوارة_شادي_شمس_نا,شادي,0.03643707831623991
49,49_حوارة_شادي_شمس_نا,شمس,0.03181113422345343
49,49_حوارة_شادي_شمس_نا,نا,0.031374217987220045
49,49_حوارة_شادي_شمس_نا,بنون,0.03133148423773484
49,49_حوارة_شادي_شمس_نا,جندي,0.029081369036537276
49,49_حوارة_شادي_شمس_نا,مستوطن,0.027681668004387042
49,49_حوارة_شادي_شمس_نا,مكان,0.02755858252438669
49,49_حوارة_شادي_شمس_نا,نار,0.026794834835459275
49,49_حوارة_شادي_شمس_نا,دير,0.025750432012954745
50,50_تقييد_حساب_شهيد_حظر,تقييد,0.07026566195926427
50,50_تقييد_حساب_شهيد_حظر,حساب,0.06551937784929376
50,50_تقييد_حساب_شهيد_حظر,شهيد,0.04813784671263885
50,50_تقييد_حساب_شهيد_حظر,حظر,0.03820596137315808
50,50_تقييد_حساب_شهيد_حظر,نابلسي,0.03556364981032377
50,50_تقييد_حساب_شهيد_حظر,نشر,0.035269585159605696
50,50_تقييد_حساب_شهيد_حظر,فايسبوك,0.031419319493893136
50,50_تقييد_حساب_شهيد_حظر,إبراهيم,0.029731253787172292
50,50_تقييد_حساب_شهيد_حظر,ثابت,0.026517716124100626
50,50_تقييد_حساب_شهيد_حظر,قيد,0.025668370904664492
51,51_عنتر_درويش_سكني_عابد,عنتر,0.03677171163978304
51,51_عنتر_درويش_سكني_عابد,درويش,0.031434793022019875
51,51_عنتر_درويش_سكني_عابد,سكني,0.031410133686912145
51,51_عنتر_درويش_سكني_عابد,عابد,0.029920253389078014
51,51_عنتر_درويش_سكني_عابد,غار,0.026444949063851864
51,51_عنتر_درويش_سكني_عابد,نصاب,0.025698739458182688
51,51_عنتر_درويش_سكني_عابد,تحتي,0.02507044435077334
51,51_عنتر_درويش_سكني_عابد,استكمال,0.024595997881142497
51,51_عنتر_درويش_سكني_عابد,قنبلة,0.0242980389422265
51,51_عنتر_درويش_سكني_عابد,شارع,0.023829152703670628
52,52_نا_مكان_كامرا_بدأ,نا,0.05163836809879067
52,52_نا_مكان_كامرا_بدأ,مكان,0.02345388769925731
52,52_نا_مكان_كامرا_بدأ,كامرا,0.02278203648759817
52,52_نا_مكان_كامرا_بدأ,بدأ,0.019237432606311885
52,52_نا_مكان_كامرا_بدأ,تركي,0.01711554122252229
52,52_نا_مكان_كامرا_بدأ,عند,0.017076267030444844
52,52_نا_مكان_كامرا_بدأ,ناقور,0.016745709470382196
52,52_نا_مكان_كامرا_بدأ,سيار,0.016295994587889856
52,52_نا_مكان_كامرا_بدأ,جاسوس,0.016083636161734492
52,52_نا_مكان_كامرا_بدأ,وا,0.01580885404327549
53,53_غاز_أصاب_رقب_نقلي,غاز,0.025963653524815715
53,53_غاز_أصاب_رقب_نقلي,أصاب,0.023511985678178263
53,53_غاز_أصاب_رقب_نقلي,رقب,0.022447537488675742
53,53_غاز_أصاب_رقب_نقلي,نقلي,0.021703514762983354
53,53_غاز_أصاب_رقب_نقلي,مستشفى,0.02068754743077846
53,53_غاز_أصاب_رقب_نقلي,رصاص,0.019600178443822378
53,53_غاز_أصاب_رقب_نقلي,قنبلة,0.01946527981559581
53,53_غاز_أصاب_رقب_نقلي,إصاب,0.01931770758245189
53,53_غاز_أصاب_رقب_نقلي,غطى,0.01718393578928247
53,53_غاز_أصاب_رقب_نقلي,غمي,0.01668882603992125
54,54_شرط_فعالي_ثقافي_ندو,شرط,0.039886224468259374
54,54_شرط_فعالي_ثقافي_ندو,فعالي,0.03444371228058465
54,54_شرط_فعالي_ثقافي_ندو,ثقافي,0.02652480825368126
54,54_شرط_فعالي_ثقافي_ندو,ندو,0.02592554487178513
54,54_شرط_فعالي_ثقافي_ندو,قدس,0.025460388628015095
54,54_شرط_فعالي_ثقافي_ندو,منع,0.023682111678907512
54,54_شرط_فعالي_ثقافي_ندو,حج,0.0232595748421855
54,54_شرط_فعالي_ثقافي_ندو,مقدس,0.022744300172698004
54,54_شرط_فعالي_ثقافي_ندو,ممول,0.02011752822569474
54,54_شرط_فعالي_ثقافي_ندو,مركز,0.019236146782995095
55,55_غفير_قمر_هنداوي_إذاع,غفير,0.04654075432302645
55,55_غفير_قمر_هنداوي_إذاع,قمر,0.04609309370204099
55,55_غفير_قمر_هنداوي_إذاع,هنداوي,0.04453319789739006
55,55_غفير_قمر_هنداوي_إذاع,إذاع,0.043014697066655144
55,55_غفير_قمر_هنداوي_إذاع,قرار,0.04133220581544082
55,55_غفير_قمر_هنداوي_إذاع,حداد,0.03859519743751493
55,55_غفير_قمر_هنداوي_إذاع,مقر,0.03820998505912756
55,55_غفير_قمر_هنداوي_إذاع,تحقيق,0.03448691990195286
55,55_غفير_قمر_هنداوي_إذاع,إغلاق,0.033210672580948515
55,55_غفير_قمر_هنداوي_إذاع,منع,0.03136200732817099
56,56_فرانس_قنا_ها_معادي,فرانس,0.03878392788707817
56,56_فرانس_قنا_ها_معادي,قنا,0.037708295613349645
56,56_فرانس_قنا_ها_معادي,ها,0.025575926129809138
56,56_فرانس_قنا_ها_معادي,معادي,0.024638002598404752
56,56_فرانس_قنا_ها_معادي,نشر,0.02331693099492583
56,56_فرانس_قنا_ها_معادي,ما,0.022386283699757585
56,56_فرانس_قنا_ها_معادي,بيان,0.021801486866851537
56,56_فرانس_قنا_ها_معادي,ات,0.021601967931100592
56,56_فرانس_قنا_ها_معادي,سامي,0.020369719247227983
56,56_فرانس_قنا_ها_معادي,لغ,0.019961577894707948
57,57_حيفا_باش_عدوان_شرط,حيفا,0.09524386313055432
57,57_حيفا_باش_عدوان_شرط,باش,0.08548798600773719
57,57_حيفا_باش_عدوان_شرط,عدوان,0.06403058993275201
57,57_حيفا_باش_عدوان_شرط,شرط,0.05808661797562201
57,57_حيفا_باش_عدوان_شرط,رشاد,0.0554046611233889
57,57_حيفا_باش_عدوان_شرط,جرمق,0.04756834645045603
57,57_حيفا_باش_عدوان_شرط,غطى,0.04713622261013889
57,57_حيفا_باش_عدوان_شرط,كارين,0.045949648212192544
57,57_حيفا_باش_عدوان_شرط,عمر,0.042287120440827976
57,57_حيفا_باش_عدوان_شرط,تظاهر,0.04111157132038108
58,58_بلد_دخان_قنبلة_استهدف,بلد,0.04418029866863516
58,58_بلد_دخان_قنبلة_استهدف,دخان,0.04137940081190477
58,58_بلد_دخان_قنبلة_استهدف,قنبلة,0.04127962093289797
58,58_بلد_دخان_قنبلة_استهدف,استهدف,0.03759358132855979
58,58_بلد_دخان_قنبلة_استهدف,طبنج,0.0352039198191117
58,58_بلد_دخان_قنبلة_استهدف,غطى,0.03376209032102898
58,58_بلد_دخان_قنبلة_استهدف,شبك,0.033102783858223996
58,58_بلد_دخان_قنبلة_استهدف,بيت,0.03045650331323948
58,58_بلد_دخان_قنبلة_استهدف,مكان,0.03042341583953163
58,58_بلد_دخان_قنبلة_استهدف,نظم,0.030318487165186293
59,59_مواسي_حدودي_يارون_قنا,مواسي,0.08977305233514707
59,59_مواسي_حدودي_يارون_قنا,حدودي,0.06933099882025627
59,59_مواسي_حدودي_يارون_قنا,يارون,0.06493820370876593
59,59_مواسي_حدودي_يارون_قنا,قنا,0.05492382265660499
59,59_مواسي_حدودي_يارون_قنا,طفيف,0.0537892707349355
59,59_مواسي_حدودي_يارون_قنا,إصاب,0.041221568839159194
59,59_مواسي_حدودي_يارون_قنا,استهدف,0.04109653751383386
59,59_مواسي_حدودي_يارون_قنا,قنبلة,0.0394852858251039
59,59_مواسي_حدودي_يارون_قنا,عقيل,0.032011876727716986
59,59_مواسي_حدودي_يارون_قنا,ناهد,0.03159451130028967
60,60_جدار_نا_سرور_سيار,جدار,0.038584813604711596
60,60_جدار_نا_سرور_سيار,نا,0.028969432176213714
60,60_جدار_نا_سرور_سيار,سرور,0.028961925163325512
60,60_جدار_نا_سرور_سيار,سيار,0.02886051293115719
60,60_جدار_نا_سرور_سيار,جندي,0.02860679754095185
60,60_جدار_نا_سرور_سيار,هما,0.025414740214016355
60,60_جدار_نا_سرور_سيار,رغب,0.02479293849128849
60,60_جدار_نا_سرور_سيار,مركب,0.024637743022643092
60,60_جدار_نا_سرور_سيار,رسم,0.023810216558168194
60,60_جدار_نا_سرور_سيار,جيب,0.023358370438581917
61,61_قدوح_مكافح_معلوماتي_عميل,قدوح,0.053623941404332374
61,61_قدوح_مكافح_معلوماتي_عميل,مكافح,0.03400771161141809
61,61_قدوح_مكافح_معلوماتي_عميل,معلوماتي,0.03394443690560169
61,61_قدوح_مكافح_معلوماتي_عميل,عميل,0.03295847618778603
61,61_قدوح_مكافح_معلوماتي_عميل,نا,0.030269064633400657
61,61_قدوح_مكافح_معلوماتي_عميل,جريمة,0.029024244729305544
61,61_قدوح_مكافح_معلوماتي_عميل,مكتب,0.026163326482953483
61,61_قدوح_مكافح_معلوماتي_عميل,شكوى,0.02429234663312319
61,61_قدوح_مكافح_معلوماتي_عميل,نبطي,0.02413967112327448
61,61_قدوح_مكافح_معلوماتي_عميل,إثن,0.02407302806329316
